"campaign_id";"company_size";"industry";"marketing_channel";"ad_spend";"duration";"target_audience";"region";"device";"operating_system";"browser";"engagement_metric";"conversion_rate";"success";"budget_allocation";"audience_reach";"device_conversion_rate";"os_conversion_rate";"browser_conversion_rate";"total_conversions";"revenue";"ROAS";"CPA"
136;"11-50";"e-commerce";"email";25954;34;"35-54";"Africa";"desktop";"Android";"Firefox";220696;0.656134947;1;763.3529412;275870.0;0.9;0.8;0.8;144806.0;4344190.0;167.38;0.179233
137;"11-50";"e-commerce";"influencer";25837;29;"suburban";"North America";"desktop";"Windows";"Chrome";15009;0.970609295;1;890.9310345;16676.66667;0.9;0.7;0.9;14568.0;437036.0;16.9151;1.77354
138;"51-100";"technology";"social media";14958;18;"urban";"Asia-Pacific";"desktop";"Android";"Firefox";5696;0.56544959;0;831.0;4746.666667;0.9;0.8;0.8;3221.0;257664.0;17.2258;4.6439
139;"11-50";"retail";"email";10575;30;"urban";"South America";"tablet";"iOS";"Chrome";26038;0.733017432;1;352.5;21698.33333;0.7;0.9;0.9;19086.0;572589.0;54.1456;0.554071
140;"100+";"retail";"influencer";12945;57;"35-54";"Europe";"tablet";"Windows";"Chrome";23009;0.84966963;1;227.1052632;28761.25;0.7;0.7;0.9;19550.0;586501.0;45.3072;0.662148
141;"100+";"e-commerce";"content marketing";15863;28;"35-54";"Africa";"mobile";"iOS";"Safari";473595;0.045977541;1;566.5357143;591993.75;0.8;0.9;0.7;21775.0;653242.0;41.1802;0.728496
142;"11-50";"manufacturing";"influencer";20857;68;"35-54";"Europe";"desktop";"Android";"Chrome";395322;0.996307939;1;306.7205882;494152.5;0.9;0.8;0.9;393862.0;19693100.0;944.197;0.0529551
143;"11-50";"finance";"content marketing";37309;32;"urban";"Asia-Pacific";"desktop";"Android";"Chrome";96692;0.262174332;1;1165.90625;80576.66667;0.9;0.8;0.9;25350.0;3802520.0;101.92;1.47176
144;"11-50";"manufacturing";"content marketing";27954;64;"35-54";"North America";"desktop";"Android";"Firefox";28780;0.702516786;1;436.78125;35975.0;0.9;0.8;0.8;20218.0;1010920.0;36.1638;1.38263
145;"11-50";"technology";"search engine";38368;77;"suburban";"North America";"mobile";"iOS";"Chrome";395362;0.953616228;1;498.2857143;439291.1111;0.8;0.9;0.9;377024.0;30161900.0;786.121;0.101765
146;"1-10";"finance";"social media";32742;21;"suburban";"Asia-Pacific";"mobile";"Windows";"Chrome";114208;0.763136841;1;1559.142857;126897.7778;0.8;0.7;0.9;87156.0;13073400.0;399.287;0.375671
147;"51-100";"finance";"influencer";17134;74;"urban";"South America";"desktop";"Windows";"Chrome";379416;0.229617297;1;231.5405405;316180.0;0.9;0.7;0.9;87120.0;13068100.0;762.698;0.196671
148;"11-50";"retail";"social media";16580;12;"rural";"Europe";"desktop";"Android";"Chrome";228084;0.362313888;1;1381.666667;325834.2857;0.9;0.8;0.9;82638.0;2479140.0;149.526;0.200634
149;"1-10";"finance";"content marketing";25966;8;"18-34";"South America";"desktop";"Windows";"Safari";490660;0.414179008;1;3245.75;490660.0;0.9;0.7;0.7;203221.0;30483200.0;1173.96;0.127772
150;"11-50";"manufacturing";"search engine";21037;37;"18-34";"Africa";"mobile";"iOS";"Chrome";90059;0.586347494;1;568.5675676;90059.0;0.8;0.9;0.9;52806.0;2640290.0;125.507;0.398383
151;"100+";"finance";"social media";7786;30;"18-34";"South America";"desktop";"Windows";"Chrome";236630;0.602947727;1;259.5333333;236630.0;0.9;0.7;0.9;142676.0;21401300.0;2748.69;0.0545712
152;"11-50";"services";"email";24079;41;"suburban";"Asia-Pacific";"desktop";"iOS";"Safari";497644;0.787900733;1;587.2926829;552937.7778;0.9;0.9;0.7;392094.0;31367500.0;1302.69;0.0614113
153;"1-10";"services";"content marketing";20231;53;"55+";"North America";"tablet";"Android";"Chrome";18251;0.859673213;1;381.7169811;30418.33333;0.7;0.8;0.9;15690.0;1255190.0;62.043;1.28942
154;"11-50";"e-commerce";"email";16840;37;"18-34";"Asia-Pacific";"desktop";"Android";"Safari";316969;0.08953769;1;455.1351351;316969.0;0.9;0.8;0.7;28381.0;851420.0;50.5594;0.593355
155;"100+";"finance";"social media";7052;78;"55+";"Asia-Pacific";"tablet";"Android";"Firefox";412018;0.273156647;1;90.41025641;686696.6667;0.7;0.8;0.8;112545.0;16881800.0;2393.91;0.0626594
156;"11-50";"manufacturing";"social media";38399;82;"urban";"Europe";"desktop";"Windows";"Chrome";389842;0.343662192;0;468.2804878;324868.3333;0.9;0.7;0.9;133974.0;6698700.0;174.45;0.286615
157;"51-100";"services";"social media";8442;8;"suburban";"Asia-Pacific";"tablet";"iOS";"Safari";72041;0.01336467;1;1055.25;80045.55556;0.7;0.9;0.7;963.0;77024.3;9.12394;8.76636
158;"51-100";"services";"influencer";6754;85;"rural";"Africa";"tablet";"Android";"Firefox";78296;0.417584555;1;79.45882353;111851.4286;0.7;0.8;0.8;32695.0;2615620.0;387.269;0.206576
159;"11-50";"finance";"content marketing";48993;65;"18-34";"Europe";"mobile";"iOS";"Chrome";352850;0.358798655;1;753.7384615;352850.0;0.8;0.9;0.9;126602.0;18990300.0;387.613;0.386984
160;"51-100";"finance";"content marketing";14770;69;"suburban";"Europe";"desktop";"Android";"Firefox";357365;0.52539017;1;214.057971;397072.2222;0.9;0.8;0.8;187756.0;28163400.0;1906.8;0.0786659
161;"11-50";"retail";"content marketing";18499;81;"urban";"South America";"desktop";"iOS";"Chrome";15833;0.100181491;1;228.382716;13194.16667;0.9;0.9;0.9;1586.0;47585.2;2.57231;11.6639
162;"51-100";"technology";"influencer";5025;23;"suburban";"Asia-Pacific";"desktop";"Android";"Safari";204859;0.41399278;1;218.4782609;227621.1111;0.9;0.8;0.7;84810.0;6784810.0;1350.21;0.0592501
163;"51-100";"manufacturing";"social media";29330;60;"35-54";"South America";"tablet";"iOS";"Safari";255561;0.597415963;1;488.8333333;319451.25;0.7;0.9;0.7;152676.0;7633810.0;260.273;0.192106
164;"11-50";"manufacturing";"social media";15401;27;"18-34";"South America";"mobile";"iOS";"Safari";224090;0.80381527;1;570.4074074;224090.0;0.8;0.9;0.7;180127.0;9006350.0;584.79;0.0855008
165;"1-10";"finance";"email";45065;28;"suburban";"Europe";"tablet";"iOS";"Safari";363221;0.766452435;1;1609.464286;403578.8889;0.7;0.9;0.7;278392.0;41758700.0;926.634;0.161876
166;"100+";"e-commerce";"influencer";11553;61;"rural";"South America";"tablet";"Windows";"Safari";495829;0.40485657;0;189.3934426;708327.1429;0.7;0.7;0.7;200740.0;6022190.0;521.266;0.0575521
167;"11-50";"manufacturing";"search engine";10759;35;"suburban";"South America";"tablet";"Android";"Chrome";345409;0.38953258;1;307.4;383787.7778;0.7;0.8;0.9;134548.0;6727400.0;625.281;0.079964
168;"1-10";"services";"influencer";12755;85;"suburban";"Europe";"desktop";"iOS";"Safari";402230;0.037472049;1;150.0588235;446922.2222;0.9;0.9;0.7;15072.0;1205790.0;94.5347;0.846271
169;"1-10";"manufacturing";"email";18384;27;"urban";"Europe";"tablet";"Windows";"Chrome";191133;0.082644628;1;680.8888889;159277.5;0.7;0.7;0.9;15796.0;789806.0;42.9616;1.16384
170;"11-50";"manufacturing";"email";34928;8;"18-34";"North America";"tablet";"Windows";"Chrome";420287;0.872406435;1;4366.0;420287.0;0.7;0.7;0.9;366661.0;18333100.0;524.881;0.0952597
171;"51-100";"retail";"email";32478;48;"rural";"Asia-Pacific";"mobile";"Windows";"Chrome";192634;0.805875047;0;676.625;275191.4286;0.8;0.7;0.9;155239.0;4657170.0;143.395;0.209213
172;"1-10";"e-commerce";"social media";38897;58;"18-34";"North America";"desktop";"iOS";"Chrome";246331;0.021087186;1;670.637931;246331.0;0.9;0.9;0.9;5194.0;155833.0;4.00629;7.48883
173;"11-50";"retail";"search engine";42764;44;"35-54";"Europe";"mobile";"iOS";"Chrome";208983;0.882678562;1;971.9090909;261228.75;0.8;0.9;0.9;184465.0;5533940.0;129.407;0.231827
174;"11-50";"services";"email";37374;9;"35-54";"Africa";"desktop";"Windows";"Chrome";415870;0.613879261;1;4152.666667;519837.5;0.9;0.7;0.9;255294.0;20423500.0;546.463;0.146396
175;"51-100";"services";"content marketing";25529;31;"suburban";"South America";"mobile";"Android";"Safari";337501;0.80191912;1;823.516129;375001.1111;0.8;0.8;0.7;270649.0;21651900.0;848.129;0.0943251
176;"1-10";"e-commerce";"social media";43409;83;"18-34";"South America";"desktop";"iOS";"Safari";251824;0.502526723;1;523.0;251824.0;0.9;0.9;0.7;126548.0;3796450.0;87.4576;0.343024
177;"51-100";"finance";"search engine";37368;68;"18-34";"Europe";"desktop";"iOS";"Safari";262830;0.150626379;1;549.5294118;262830.0;0.9;0.9;0.7;39589.0;5938370.0;158.916;0.943899
178;"11-50";"manufacturing";"content marketing";19371;21;"suburban";"South America";"tablet";"Android";"Chrome";139233;0.356890501;1;922.4285714;154703.3333;0.7;0.8;0.9;49691.0;2484550.0;128.261;0.389829
179;"100+";"technology";"search engine";12369;76;"55+";"North America";"mobile";"iOS";"Chrome";52338;0.450029078;1;162.75;87230.0;0.8;0.9;0.9;23554.0;1884290.0;152.34;0.525134
180;"1-10";"healthcare";"search engine";8895;16;"18-34";"South America";"desktop";"Android";"Chrome";211457;0.753912142;1;555.9375;211457.0;0.9;0.8;0.9;159420.0;23913000.0;2688.36;0.055796
181;"11-50";"technology";"content marketing";19453;79;"suburban";"Africa";"tablet";"Android";"Chrome";82409;0.812692595;0;246.2405063;91565.55556;0.7;0.8;0.9;66973.0;5357850.0;275.426;0.29046
182;"1-10";"manufacturing";"influencer";9797;75;"suburban";"Asia-Pacific";"mobile";"iOS";"Firefox";449404;0.741452927;1;130.6266667;499337.7778;0.8;0.9;0.8;333212.0;16660600.0;1700.58;0.0294017
183;"100+";"manufacturing";"search engine";6828;50;"55+";"North America";"desktop";"Windows";"Firefox";436314;0.47664744;1;136.56;727190.0;0.9;0.7;0.8;207968.0;10398400.0;1522.91;0.032832
184;"100+";"manufacturing";"influencer";14727;47;"35-54";"Asia-Pacific";"desktop";"iOS";"Safari";20610;0.663701446;1;313.3404255;25762.5;0.9;0.9;0.7;13679.0;683944.0;46.4415;1.07661
185;"11-50";"technology";"search engine";17517;89;"rural";"Asia-Pacific";"desktop";"Windows";"Safari";208807;0.295514781;1;196.8202247;298295.7143;0.9;0.7;0.7;61706.0;4936440.0;281.809;0.283878
186;"51-100";"manufacturing";"content marketing";21943;26;"suburban";"Africa";"tablet";"iOS";"Chrome";74707;0.98780171;1;843.9615385;83007.77778;0.7;0.9;0.9;73796.0;3689780.0;168.153;0.297347
187;"100+";"finance";"search engine";47838;43;"18-34";"Africa";"mobile";"Windows";"Chrome";111483;0.168205738;1;1112.511628;111483.0;0.8;0.7;0.9;18752.0;2812810.0;58.7987;2.55109
188;"11-50";"finance";"email";31831;45;"35-54";"Africa";"desktop";"Android";"Safari";405361;0.723602565;1;707.3555556;506701.25;0.9;0.8;0.7;293320.0;43998000.0;1382.24;0.10852
189;"11-50";"services";"email";47044;83;"35-54";"Africa";"desktop";"Windows";"Safari";437371;0.154930575;1;566.7951807;546713.75;0.9;0.7;0.7;67762.0;5420970.0;115.232;0.694253
190;"11-50";"e-commerce";"search engine";29814;76;"35-54";"North America";"mobile";"Windows";"Safari";495546;0.280866142;1;392.2894737;619432.5;0.8;0.7;0.7;139182.0;4175460.0;140.05;0.214209
191;"1-10";"technology";"content marketing";13050;14;"suburban";"Africa";"mobile";"iOS";"Chrome";74920;0.74882581;1;932.1428571;83244.44444;0.8;0.9;0.9;56102.0;4488160.0;343.921;0.232612
192;"100+";"services";"content marketing";14663;49;"18-34";"North America";"mobile";"Android";"Safari";363218;0.729115712;1;299.244898;363218.0;0.8;0.8;0.7;264828.0;21186200.0;1444.88;0.055368
193;"100+";"e-commerce";"social media";11900;16;"rural";"South America";"mobile";"Windows";"Chrome";93949;0.124509826;1;743.75;134212.8571;0.8;0.7;0.9;11698.0;350927.0;29.4897;1.01727
194;"51-100";"finance";"content marketing";43355;47;"55+";"Asia-Pacific";"desktop";"Windows";"Firefox";231617;0.678542741;1;922.4468085;386028.3333;0.9;0.7;0.8;157162.0;23574300.0;543.751;0.275862
195;"11-50";"services";"influencer";26796;10;"urban";"South America";"tablet";"iOS";"Chrome";21599;0.203839049;1;2679.6;17999.16667;0.7;0.9;0.9;4403.0;352218.0;13.1444;6.08585
196;"11-50";"finance";"search engine";20784;84;"urban";"South America";"mobile";"Android";"Safari";415629;0.972961585;1;247.4285714;346357.5;0.8;0.8;0.7;404391.0;60658700.0;2918.53;0.0513958
197;"51-100";"healthcare";"email";42380;10;"35-54";"Europe";"tablet";"Windows";"Firefox";364233;0.603051735;1;4238.0;455291.25;0.7;0.7;0.8;219651.0;32947700.0;777.435;0.192942
198;"100+";"finance";"content marketing";8683;30;"urban";"South America";"tablet";"iOS";"Safari";130771;0.003479425;1;289.4333333;108975.8333;0.7;0.9;0.7;455.0;68251.2;7.86032;19.0835
199;"100+";"services";"email";13396;27;"urban";"South America";"tablet";"Android";"Firefox";11923;0.208454551;1;496.1481481;9935.833333;0.7;0.8;0.8;2485.0;198832.0;14.8427;5.39074
200;"51-100";"services";"social media";12347;16;"suburban";"Europe";"mobile";"Windows";"Chrome";385373;0.229605496;1;771.6875;428192.2222;0.8;0.7;0.9;88484.0;7078700.0;573.313;0.139539
201;"51-100";"retail";"search engine";24984;52;"55+";"South America";"tablet";"Windows";"Safari";53142;0.247098111;1;480.4615385;88570.0;0.7;0.7;0.7;13131.0;393939.0;15.7676;1.90267
202;"1-10";"services";"content marketing";48097;76;"urban";"Europe";"tablet";"Windows";"Safari";69158;0.557093074;1;632.8552632;57631.66667;0.7;0.7;0.7;38527.0;3082200.0;64.0829;1.2484
203;"1-10";"services";"email";28027;86;"rural";"North America";"desktop";"Windows";"Safari";153303;0.20560672;1;325.8953488;219004.2857;0.9;0.7;0.7;31520.0;2521610.0;89.9707;0.889181
204;"100+";"services";"content marketing";22597;50;"rural";"Asia-Pacific";"mobile";"Windows";"Firefox";265717;0.412792079;1;451.94;379595.7143;0.8;0.7;0.8;109686.0;8774870.0;388.32;0.206015
205;"51-100";"services";"social media";19072;39;"55+";"Africa";"mobile";"Android";"Chrome";335033;0.173324968;1;489.025641;558388.3333;0.8;0.8;0.9;58070.0;4645570.0;243.58;0.328431
206;"1-10";"services";"email";17026;42;"urban";"South America";"mobile";"Windows";"Safari";3670;0.66690245;1;405.3809524;3058.333333;0.8;0.7;0.7;2448.0;195803.0;11.5002;6.95507
207;"1-10";"finance";"email";40859;31;"rural";"North America";"mobile";"Windows";"Firefox";155775;0.568706663;1;1318.032258;222535.7143;0.8;0.7;0.8;88590.0;13288500.0;325.229;0.461215
208;"51-100";"services";"search engine";45966;19;"35-54";"Asia-Pacific";"mobile";"Windows";"Firefox";371841;0.628698088;1;2419.263158;464801.25;0.8;0.7;0.8;233776.0;18702100.0;406.867;0.196624
209;"1-10";"e-commerce";"search engine";36041;45;"35-54";"North America";"desktop";"Windows";"Safari";154725;0.967408348;1;800.9111111;193406.25;0.9;0.7;0.7;149682.0;4490470.0;124.593;0.240784
210;"1-10";"technology";"email";35987;85;"rural";"Europe";"tablet";"iOS";"Chrome";381484;0.399301943;1;423.3764706;544977.1429;0.7;0.9;0.9;152327.0;12186200.0;338.627;0.236248
211;"11-50";"finance";"search engine";8498;44;"55+";"North America";"desktop";"Android";"Firefox";140836;0.215472626;1;193.1363636;234726.6667;0.9;0.8;0.8;30346.0;4551950.0;535.649;0.280037
212;"51-100";"services";"email";37256;36;"55+";"South America";"tablet";"Android";"Firefox";412551;0.998770902;0;1034.888889;687585.0;0.7;0.8;0.8;412044.0;32963500.0;884.784;0.0904175
213;"51-100";"e-commerce";"influencer";19905;20;"55+";"South America";"mobile";"Android";"Safari";274012;0.058075065;1;995.25;456686.6667;0.8;0.8;0.7;15913.0;477398.0;23.9838;1.25086
214;"11-50";"retail";"content marketing";43274;56;"55+";"Africa";"desktop";"Windows";"Safari";244600;0.810349371;1;772.75;407666.6667;0.9;0.7;0.7;198211.0;5946340.0;137.411;0.218323
215;"51-100";"finance";"influencer";29839;74;"18-34";"Africa";"mobile";"Android";"Safari";73889;0.162176607;1;403.2297297;73889.0;0.8;0.8;0.7;11983.0;1797460.0;60.2386;2.49011
216;"11-50";"finance";"influencer";7137;7;"35-54";"South America";"mobile";"Windows";"Safari";111641;0.664785234;1;1019.571429;139551.25;0.8;0.7;0.7;74217.0;11132600.0;1559.84;0.096164
217;"11-50";"technology";"content marketing";20946;67;"urban";"North America";"tablet";"Windows";"Firefox";399487;0.473796243;1;312.6268657;332905.8333;0.7;0.7;0.8;189275.0;15142000.0;722.908;0.110664
218;"51-100";"services";"email";29508;9;"18-34";"South America";"tablet";"iOS";"Firefox";212039;0.839025563;1;3278.666667;212039.0;0.7;0.9;0.8;177906.0;14232500.0;482.327;0.165863
219;"51-100";"retail";"email";20620;56;"55+";"North America";"tablet";"Windows";"Firefox";39299;0.731091101;1;368.2142857;65498.33333;0.7;0.7;0.8;28731.0;861934.0;41.8009;0.717692
220;"100+";"e-commerce";"search engine";19823;67;"urban";"South America";"desktop";"Android";"Firefox";91421;0.172335897;1;295.8656716;76184.16667;0.9;0.8;0.8;15755.0;472654.0;23.8437;1.2582
221;"51-100";"technology";"social media";41633;42;"35-54";"Asia-Pacific";"tablet";"Windows";"Firefox";25257;0.665244998;1;991.2619048;31571.25;0.7;0.7;0.8;16802.0;1344170.0;32.2861;2.47786
222;"11-50";"healthcare";"email";10460;10;"55+";"North America";"mobile";"Android";"Safari";126176;0.217090982;1;1046.0;210293.3333;0.8;0.8;0.7;27392.0;4108750.0;392.806;0.381863
223;"1-10";"finance";"content marketing";42264;49;"suburban";"Europe";"tablet";"Windows";"Firefox";105722;0.169270426;0;862.5306122;117468.8889;0.7;0.7;0.8;17896.0;2684340.0;63.5137;2.36164
224;"11-50";"services";"social media";44666;20;"55+";"Europe";"tablet";"iOS";"Chrome";272297;0.084116046;0;2233.3;453828.3333;0.7;0.9;0.9;22905.0;1832360.0;41.0237;1.95005
225;"11-50";"e-commerce";"content marketing";40314;73;"urban";"Africa";"tablet";"Windows";"Safari";329695;0.113656035;1;552.2465753;274745.8333;0.7;0.7;0.7;37472.0;1124150.0;27.885;1.07584
226;"11-50";"retail";"content marketing";42697;13;"35-54";"Asia-Pacific";"tablet";"Android";"Safari";125475;0.703877364;1;3284.384615;156843.75;0.7;0.8;0.7;88319.0;2649570.0;62.0552;0.483441
227;"100+";"healthcare";"content marketing";17722;14;"55+";"Europe";"mobile";"iOS";"Safari";320057;0.992121624;1;1265.857143;533428.3333;0.8;0.9;0.7;317535.0;47630300.0;2687.64;0.0558112
228;"11-50";"finance";"social media";29694;50;"35-54";"South America";"tablet";"Windows";"Chrome";73474;0.675792328;1;593.88;91842.5;0.7;0.7;0.9;49653.0;7447980.0;250.824;0.59803
229;"100+";"services";"influencer";12214;70;"18-34";"Europe";"mobile";"iOS";"Firefox";50294;0.708467178;1;174.4857143;50294.0;0.8;0.9;0.8;35632.0;2850530.0;233.382;0.342782
230;"51-100";"services";"content marketing";36911;13;"suburban";"South America";"desktop";"Windows";"Firefox";339755;0.782709779;1;2839.307692;377505.5556;0.9;0.7;0.8;265930.0;21274400.0;576.369;0.1388
231;"51-100";"retail";"search engine";18310;54;"rural";"Asia-Pacific";"desktop";"iOS";"Safari";301163;0.889011369;1;339.0740741;430232.8571;0.9;0.9;0.7;267737.0;8032120.0;438.674;0.068388
232;"11-50";"services";"email";40163;68;"rural";"Africa";"mobile";"Windows";"Chrome";243255;0.26772974;1;590.6323529;347507.1429;0.8;0.7;0.9;65127.0;5210130.0;129.725;0.616687
233;"11-50";"finance";"email";29055;31;"18-34";"Europe";"desktop";"Android";"Safari";14690;0.604545685;1;937.2580645;14690.0;0.9;0.8;0.7;8881.0;1332120.0;45.8481;3.27159
234;"11-50";"manufacturing";"email";19874;87;"rural";"Africa";"tablet";"Windows";"Firefox";297379;0.216636938;1;228.4367816;424827.1429;0.7;0.7;0.8;64423.0;3221160.0;162.079;0.308492
235;"1-10";"finance";"social media";32943;74;"suburban";"Asia-Pacific";"tablet";"Android";"Safari";194864;0.525637523;1;445.1756757;216515.5556;0.7;0.8;0.7;102428.0;15364200.0;466.387;0.321621
236;"51-100";"retail";"search engine";36917;70;"18-34";"North America";"tablet";"Windows";"Chrome";145121;0.20866853;1;527.3857143;145121.0;0.7;0.7;0.9;30282.0;908466.0;24.6083;1.21911
237;"11-50";"finance";"search engine";6702;24;"35-54";"Asia-Pacific";"desktop";"Windows";"Firefox";32735;0.064005327;0;279.25;40918.75;0.9;0.7;0.8;2095.0;314282.0;46.8938;3.19905
238;"1-10";"services";"search engine";25058;10;"35-54";"Asia-Pacific";"mobile";"Android";"Safari";153560;0.088284535;1;2505.8;191950.0;0.8;0.8;0.7;13557.0;1084560.0;43.2819;1.84834
239;"51-100";"finance";"search engine";46262;23;"18-34";"Asia-Pacific";"desktop";"Android";"Chrome";140566;0.976302396;1;2011.391304;140566.0;0.9;0.8;0.9;137235.0;20585200.0;444.971;0.337101
240;"1-10";"services";"search engine";19537;53;"urban";"North America";"desktop";"Android";"Chrome";210538;0.006018082;1;368.6226415;175448.3333;0.9;0.8;0.9;1267.0;101363.0;5.18825;15.4199
241;"100+";"retail";"influencer";17259;87;"18-34";"North America";"mobile";"Android";"Chrome";297568;0.690164994;1;198.3793103;297568.0;0.8;0.8;0.9;205371.0;6161130.0;356.981;0.0840382
242;"100+";"services";"search engine";20892;51;"55+";"Asia-Pacific";"mobile";"Windows";"Chrome";252183;0.887307542;1;409.6470588;420305.0;0.8;0.7;0.9;223764.0;17901100.0;856.84;0.0933662
